function, input, cycles,
reck_it, 434000, 914939,
reck_it, 435000, 918064,
reck_it, 436000, 919627,
reck_it, 437000, 922752,
reck_it, 438000, 924314,
reck_it, 439000, 927439,
reck_it, 440000, 929002,
reck_it, 441000, 932127,
reck_it, 442000, 933689,
reck_it, 443000, 936814,
reck_it, 444000, 939939,
reck_it, 445000, 941502,
reck_it, 446000, 943064,
reck_it, 447000, 946189,
reck_it, 448000, 947752,
reck_it, 449000, 950877,
reck_it, 450000, 952439,
reck_it, 451000, 955564,
reck_it, 452000, 957127,
reck_it, 453000, 960252,
reck_it, 454000, 961814,
reck_it, 455000, 964939,
reck_it, 456000, 966502,
reck_it, 457000, 969627,
reck_it, 458000, 971189,
reck_it, 459000, 974314,
reck_it, 460000, 975877,
reck_it, 461000, 979002,
reck_it, 462000, 982127,
reck_it, 463000, 983689,
reck_it, 464000, 986814,
reck_it, 465000, 988377,
reck_it, 466000, 991502,
reck_it, 467000, 993064,
reck_it, 468000, 996189,
reck_it, 469000, 999314,
reck_it, 470000, 1000877,
reck_it, 471000, 1004002,
reck_it, 472000, 1005564,
reck_it, 473000, 1008689,
reck_it, 474000, 1011814,
reck_it, 475000, 1013377,
reck_it, 476000, 1016502,
reck_it, 477000, 1019627,
reck_it, 478000, 1022752,
reck_it, 479000, 1024314,
reck_it, 480000, 1027439,
reck_it, 481000, 1029002,
reck_it, 482000, 1032127,
reck_it, 483000, 1035252,
reck_it, 484000, 1038377,
reck_it, 485000, 1041502,
reck_it, 486000, 1043064,
reck_it, 487000, 1046189,
reck_it, 488000, 1049314,
reck_it, 489000, 1050877,
reck_it, 490000, 1054002,
reck_it, 491000, 1057127,
reck_it, 492000, 1058689,
reck_it, 493000, 1061814,
reck_it, 494000, 1064939,
reck_it, 495000, 1068064,
reck_it, 496000, 1071189,
reck_it, 497000, 1072752,
reck_it, 498000, 1075877,
reck_it, 499000, 1079002,
reck_it, 500000, 1082127,
reck_it, 501000, 1083689,
reck_it, 502000, 1086814,
