function, input, cycles,
reck_it, 1008000, 4687,
reck_it, 1009000, 6250,
reck_it, 1010000, 6250,
reck_it, 1011000, 4687,
reck_it, 1012000, 6250,
reck_it, 1013000, 4687,
reck_it, 1014000, 6250,
reck_it, 1015000, 6250,
reck_it, 1016000, 4687,
reck_it, 1017000, 6250,
reck_it, 1018000, 4687,
reck_it, 1019000, 6250,
reck_it, 1020000, 6250,
reck_it, 1021000, 4687,
reck_it, 1022000, 4687,
reck_it, 1023000, 4687,
reck_it, 1024000, 6250,
reck_it, 1025000, 6250,
reck_it, 1026000, 4687,
reck_it, 1027000, 6250,
reck_it, 1028000, 6250,
reck_it, 1029000, 4687,
reck_it, 1030000, 6250,
reck_it, 1031000, 4687,
reck_it, 1032000, 6250,
reck_it, 1033000, 6250,
reck_it, 1034000, 6250,
reck_it, 1035000, 4687,
reck_it, 1036000, 6250,
reck_it, 1037000, 6250,
reck_it, 1038000, 6250,
reck_it, 1039000, 4687,
reck_it, 1040000, 6250,
reck_it, 1041000, 6250,
reck_it, 1042000, 4687,
reck_it, 1043000, 6250,
reck_it, 1044000, 6250,
reck_it, 1045000, 4687,
reck_it, 1046000, 6250,
reck_it, 1047000, 6250,
reck_it, 1048000, 6250,
reck_it, 1049000, 6250,
reck_it, 1050000, 4687,
reck_it, 1051000, 6250,
reck_it, 1052000, 6250,
reck_it, 1053000, 6250,
reck_it, 1054000, 6250,
reck_it, 1055000, 6250,
reck_it, 1056000, 6250,
reck_it, 1057000, 4687,
reck_it, 1058000, 6250,
reck_it, 1059000, 6250,
reck_it, 1060000, 6250,
reck_it, 1061000, 6250,
reck_it, 1062000, 4687,
reck_it, 1063000, 6250,
reck_it, 1064000, 6250,
reck_it, 1065000, 6250,
reck_it, 1066000, 4687,
reck_it, 1067000, 6250,
reck_it, 1068000, 6250,
reck_it, 1069000, 6250,
reck_it, 1070000, 6250,
reck_it, 1071000, 6250,
reck_it, 1072000, 4687,
reck_it, 1073000, 6250,
reck_it, 1074000, 4687,
reck_it, 1075000, 6250,
reck_it, 1076000, 6250,
reck_it, 1077000, 6250,
reck_it, 1078000, 6250,
reck_it, 1079000, 6250,
reck_it, 1080000, 6250,
reck_it, 1081000, 6250,
reck_it, 1082000, 6250,
reck_it, 1083000, 4687,
reck_it, 1084000, 7812,
reck_it, 1085000, 6250,
reck_it, 1086000, 6250,
reck_it, 1087000, 6250,
reck_it, 1088000, 6250,
reck_it, 1089000, 6250,
reck_it, 1090000, 4687,
reck_it, 1091000, 6250,
reck_it, 1092000, 6250,
reck_it, 1093000, 6250,
reck_it, 1094000, 6250,
reck_it, 1095000, 6250,
reck_it, 1096000, 6250,
reck_it, 1097000, 6250,
reck_it, 1098000, 6250,
reck_it, 1099000, 4687,
reck_it, 1100000, 7812,
reck_it, 1101000, 4687,
reck_it, 1102000, 6250,
reck_it, 1103000, 4687,
reck_it, 1104000, 6250,
reck_it, 1105000, 6250,
reck_it, 1106000, 6250,
reck_it, 1107000, 6250,
reck_it, 1108000, 6250,
reck_it, 1109000, 6250,
reck_it, 1110000, 6250,
reck_it, 1111000, 6250,
reck_it, 1112000, 6250,
reck_it, 1113000, 6250,
reck_it, 1114000, 6250,
reck_it, 1115000, 6250,
reck_it, 1116000, 6250,
reck_it, 1117000, 6250,
reck_it, 1118000, 6250,
reck_it, 1119000, 6250,
reck_it, 1120000, 6250,
reck_it, 1121000, 6250,
reck_it, 1122000, 6250,
reck_it, 1123000, 6250,
reck_it, 1124000, 6250,
reck_it, 1125000, 6250,
reck_it, 1126000, 6250,
reck_it, 1127000, 6250,
reck_it, 1128000, 6250,
reck_it, 1129000, 4687,
reck_it, 1130000, 6250,
reck_it, 1131000, 6250,
reck_it, 1132000, 6250,
reck_it, 1133000, 6250,
reck_it, 1134000, 6250,
reck_it, 1135000, 6250,
reck_it, 1136000, 6250,
reck_it, 1137000, 6250,
reck_it, 1138000, 6250,
reck_it, 1139000, 6250,
reck_it, 1140000, 4687,
reck_it, 1141000, 6250,
reck_it, 1142000, 6250,
reck_it, 1143000, 6250,
reck_it, 1144000, 6250,
reck_it, 1145000, 7812,
reck_it, 1146000, 6250,
reck_it, 1147000, 6250,
reck_it, 1148000, 6250,
reck_it, 1149000, 6250,
reck_it, 1150000, 6250,
reck_it, 1151000, 6250,
reck_it, 1152000, 6250,
reck_it, 1153000, 6250,
reck_it, 1154000, 6250,
reck_it, 1155000, 6250,
reck_it, 1156000, 7812,
reck_it, 1157000, 6250,
reck_it, 1158000, 6250,
reck_it, 1159000, 6250,
reck_it, 1160000, 6250,
reck_it, 1161000, 6250,
reck_it, 1162000, 6250,
reck_it, 1163000, 6250,
reck_it, 1164000, 7812,
reck_it, 1165000, 6250,
reck_it, 1166000, 7812,
reck_it, 1167000, 6250,
reck_it, 1168000, 6250,
reck_it, 1169000, 6250,
reck_it, 1170000, 6250,
reck_it, 1171000, 7812,
reck_it, 1172000, 6250,
reck_it, 1173000, 6250,
reck_it, 1174000, 6250,
reck_it, 1175000, 6250,
reck_it, 1176000, 7812,
reck_it, 1177000, 6250,
reck_it, 1178000, 6250,
reck_it, 1179000, 6250,
reck_it, 1180000, 6250,
reck_it, 1181000, 6250,
reck_it, 1182000, 6250,
reck_it, 1183000, 7812,
reck_it, 1184000, 6250,
reck_it, 1185000, 6250,
reck_it, 1186000, 6250,
reck_it, 1187000, 6250,
reck_it, 1188000, 6250,
reck_it, 1189000, 7812,
reck_it, 1190000, 6250,
reck_it, 1191000, 6250,
reck_it, 1192000, 6250,
reck_it, 1193000, 6250,
reck_it, 1194000, 7812,
reck_it, 1195000, 6250,
reck_it, 1196000, 6250,
reck_it, 1197000, 6250,
reck_it, 1198000, 7812,
reck_it, 1199000, 6250,
reck_it, 1200000, 6250,
reck_it, 1201000, 4687,
reck_it, 1202000, 6250,
reck_it, 1203000, 7812,
reck_it, 1204000, 6250,
reck_it, 1205000, 6250,
reck_it, 1206000, 7812,
reck_it, 1207000, 6250,
reck_it, 1208000, 6250,
reck_it, 1209000, 6250,
reck_it, 1210000, 7812,
reck_it, 1211000, 6250,
reck_it, 1212000, 6250,
reck_it, 1213000, 6250,
reck_it, 1214000, 7812,
reck_it, 1215000, 6250,
reck_it, 1216000, 6250,
reck_it, 1217000, 7812,
reck_it, 1218000, 6250,
reck_it, 1219000, 6250,
reck_it, 1220000, 7812,
reck_it, 1221000, 6250,
reck_it, 1222000, 6250,
reck_it, 1223000, 7812,
reck_it, 1224000, 6250,
reck_it, 1225000, 7812,
reck_it, 1226000, 6250,
reck_it, 1227000, 6250,
reck_it, 1228000, 7812,
reck_it, 1229000, 6250,
reck_it, 1230000, 7812,
reck_it, 1231000, 6250,
reck_it, 1232000, 6250,
reck_it, 1233000, 7812,
reck_it, 1234000, 6250,
reck_it, 1235000, 6250,
reck_it, 1236000, 7812,
reck_it, 1237000, 6250,
reck_it, 1238000, 6250,
reck_it, 1239000, 7812,
reck_it, 1240000, 6250,
reck_it, 1241000, 6250,
reck_it, 1242000, 7812,
reck_it, 1243000, 6250,
reck_it, 1244000, 6250,
reck_it, 1245000, 7812,
reck_it, 1246000, 6250,
reck_it, 1247000, 7812,
reck_it, 1248000, 6250,
reck_it, 1249000, 7812,
reck_it, 1250000, 6250,
reck_it, 1251000, 6250,
reck_it, 1252000, 7812,
reck_it, 1253000, 6250,
reck_it, 1254000, 7812,
reck_it, 1255000, 6250,
reck_it, 1256000, 6250,
reck_it, 1257000, 7812,
reck_it, 1258000, 6250,
reck_it, 1259000, 7812,
reck_it, 1260000, 6250,
reck_it, 1261000, 7812,
reck_it, 1262000, 6250,
reck_it, 1263000, 7812,
reck_it, 1264000, 4687,
reck_it, 1265000, 6250,
reck_it, 1266000, 6250,
reck_it, 1267000, 7812,
reck_it, 1268000, 6250,
reck_it, 1269000, 7812,
reck_it, 1270000, 6250,
reck_it, 1271000, 7812,
reck_it, 1272000, 6250,
reck_it, 1273000, 7812,
reck_it, 1274000, 6250,
reck_it, 1275000, 7812,
reck_it, 1276000, 6250,
reck_it, 1277000, 7812,
reck_it, 1278000, 7812,
reck_it, 1279000, 7812,
reck_it, 1280000, 7812,
reck_it, 1281000, 7812,
reck_it, 1282000, 6250,
reck_it, 1283000, 7812,
reck_it, 1284000, 6250,
reck_it, 1285000, 7812,
reck_it, 1286000, 6250,
reck_it, 1287000, 7812,
reck_it, 1288000, 6250,
reck_it, 1289000, 7812,
reck_it, 1290000, 6250,
reck_it, 1291000, 7812,
reck_it, 1292000, 7812,
reck_it, 1293000, 6250,
reck_it, 1294000, 7812,
reck_it, 1295000, 6250,
reck_it, 1296000, 7812,
reck_it, 1297000, 6250,
reck_it, 1298000, 7812,
reck_it, 1299000, 7812,
reck_it, 1300000, 6250,
reck_it, 1301000, 7812,
reck_it, 1302000, 6250,
reck_it, 1303000, 7812,
reck_it, 1304000, 7812,
reck_it, 1305000, 7812,
reck_it, 1306000, 6250,
reck_it, 1307000, 7812,
reck_it, 1308000, 6250,
reck_it, 1309000, 7812,
reck_it, 1310000, 6250,
reck_it, 1311000, 7812,
reck_it, 1312000, 7812,
reck_it, 1313000, 7812,
reck_it, 1314000, 6250,
reck_it, 1315000, 7812,
reck_it, 1316000, 7812,
reck_it, 1317000, 6250,
reck_it, 1318000, 7812,
reck_it, 1319000, 7812,
reck_it, 1320000, 6250,
reck_it, 1321000, 6250,
reck_it, 1322000, 6250,
reck_it, 1323000, 7812,
reck_it, 1324000, 7812,
reck_it, 1325000, 7812,
reck_it, 1326000, 7812,
reck_it, 1327000, 7812,
reck_it, 1328000, 7812,
reck_it, 1329000, 7812,
reck_it, 1330000, 6250,
reck_it, 1331000, 7812,
reck_it, 1332000, 7812,
reck_it, 1333000, 7812,
reck_it, 1334000, 6250,
reck_it, 1335000, 7812,
reck_it, 1336000, 7812,
reck_it, 1337000, 7812,
reck_it, 1338000, 6250,
reck_it, 1339000, 7812,
reck_it, 1340000, 7812,
reck_it, 1341000, 7812,
reck_it, 1342000, 7812,
reck_it, 1343000, 6250,
reck_it, 1344000, 7812,
reck_it, 1345000, 7812,
reck_it, 1346000, 7812,
reck_it, 1347000, 7812,
reck_it, 1348000, 6250,
reck_it, 1349000, 6250,
reck_it, 1350000, 7812,
reck_it, 1351000, 7812,
reck_it, 1352000, 7812,
reck_it, 1353000, 7812,
reck_it, 1354000, 7812,
reck_it, 1355000, 6250,
reck_it, 1356000, 7812,
reck_it, 1357000, 7812,
reck_it, 1358000, 7812,
reck_it, 1359000, 7812,
reck_it, 1360000, 7812,
reck_it, 1361000, 7812,
reck_it, 1362000, 6250,
reck_it, 1363000, 7812,
reck_it, 1364000, 7812,
reck_it, 1365000, 7812,
reck_it, 1366000, 6250,
reck_it, 1367000, 7812,
reck_it, 1368000, 7812,
reck_it, 1369000, 7812,
reck_it, 1370000, 7812,
reck_it, 1371000, 7812,
reck_it, 1372000, 6250,
reck_it, 1373000, 6250,
reck_it, 1374000, 7812,
reck_it, 1375000, 7812,
reck_it, 1376000, 7812,
reck_it, 1377000, 7812,
reck_it, 1378000, 7812,
reck_it, 1379000, 7812,
reck_it, 1380000, 6250,
reck_it, 1381000, 7812,
reck_it, 1382000, 7812,
reck_it, 1383000, 7812,
reck_it, 1384000, 7812,
reck_it, 1385000, 7812,
reck_it, 1386000, 7812,
reck_it, 1387000, 9375,
reck_it, 1388000, 7812,
reck_it, 1389000, 7812,
reck_it, 1390000, 7812,
reck_it, 1391000, 7812,
reck_it, 1392000, 7812,
reck_it, 1393000, 7812,
reck_it, 1394000, 6250,
reck_it, 1395000, 6250,
reck_it, 1396000, 7812,
reck_it, 1397000, 7812,
reck_it, 1398000, 7812,
reck_it, 1399000, 7812,
reck_it, 1400000, 7812,
reck_it, 1401000, 7812,
reck_it, 1402000, 7812,
reck_it, 1403000, 7812,
reck_it, 1404000, 7812,
reck_it, 1405000, 7812,
reck_it, 1406000, 7812,
reck_it, 1407000, 7812,
reck_it, 1408000, 7812,
reck_it, 1409000, 7812,
reck_it, 1410000, 7812,
reck_it, 1411000, 7812,
reck_it, 1412000, 7812,
reck_it, 1413000, 7812,
reck_it, 1414000, 7812,
reck_it, 1415000, 7812,
reck_it, 1416000, 7812,
reck_it, 1417000, 7812,
reck_it, 1418000, 7812,
reck_it, 1419000, 7812,
reck_it, 1420000, 7812,
reck_it, 1421000, 7812,
reck_it, 1422000, 7812,
reck_it, 1423000, 7812,
reck_it, 1424000, 7812,
reck_it, 1425000, 7812,
reck_it, 1426000, 7812,
reck_it, 1427000, 7812,
reck_it, 1428000, 7812,
reck_it, 1429000, 9375,
reck_it, 1430000, 7812,
reck_it, 1431000, 7812,
reck_it, 1432000, 9375,
reck_it, 1433000, 7812,
reck_it, 1434000, 7812,
reck_it, 1435000, 7812,
reck_it, 1436000, 7812,
reck_it, 1437000, 7812,
reck_it, 1438000, 9375,
reck_it, 1439000, 7812,
reck_it, 1440000, 7812,
reck_it, 1441000, 7812,
reck_it, 1442000, 7812,
reck_it, 1443000, 7812,
reck_it, 1444000, 7812,
reck_it, 1445000, 9375,
reck_it, 1446000, 7812,
reck_it, 1447000, 7812,
reck_it, 1448000, 7812,
reck_it, 1449000, 6250,
reck_it, 1450000, 7812,
reck_it, 1451000, 9375,
reck_it, 1452000, 7812,
reck_it, 1453000, 7812,
reck_it, 1454000, 7812,
reck_it, 1455000, 7812,
reck_it, 1456000, 7812,
reck_it, 1457000, 9375,
reck_it, 1458000, 7812,
reck_it, 1459000, 7812,
reck_it, 1460000, 7812,
reck_it, 1461000, 7812,
reck_it, 1462000, 7812,
reck_it, 1463000, 7812,
reck_it, 1464000, 9375,
reck_it, 1465000, 7812,
reck_it, 1466000, 7812,
reck_it, 1467000, 7812,
reck_it, 1468000, 7812,
reck_it, 1469000, 7812,
reck_it, 1470000, 9375,
reck_it, 1471000, 7812,
reck_it, 1472000, 9375,
reck_it, 1473000, 9375,
reck_it, 1474000, 7812,
reck_it, 1475000, 7812,
reck_it, 1476000, 7812,
reck_it, 1477000, 7812,
reck_it, 1478000, 9375,
reck_it, 1479000, 7812,
reck_it, 1480000, 7812,
reck_it, 1481000, 7812,
reck_it, 1482000, 7812,
reck_it, 1483000, 9375,
reck_it, 1484000, 7812,
reck_it, 1485000, 7812,
reck_it, 1486000, 9375,
reck_it, 1487000, 7812,
reck_it, 1488000, 9375,
reck_it, 1489000, 7812,
reck_it, 1490000, 7812,
reck_it, 1491000, 9375,
reck_it, 1492000, 7812,
reck_it, 1493000, 7812,
reck_it, 1494000, 9375,
reck_it, 1495000, 6250,
reck_it, 1496000, 7812,
reck_it, 1497000, 9375,
reck_it, 1498000, 7812,
reck_it, 1499000, 7812,
reck_it, 1500000, 9375,
reck_it, 1501000, 7812,
reck_it, 1502000, 7812,
reck_it, 1503000, 9375,
reck_it, 1504000, 7812,
reck_it, 1505000, 7812,
reck_it, 1506000, 7812,
reck_it, 1507000, 9375,
reck_it, 1508000, 7812,
reck_it, 1509000, 9375,
reck_it, 1510000, 7812,
reck_it, 1511000, 7812,
reck_it, 1512000, 7812,
reck_it, 1513000, 9375,
reck_it, 1514000, 7812,
reck_it, 1515000, 7812,
reck_it, 1516000, 9375,
reck_it, 1517000, 7812,
reck_it, 1518000, 7812,
reck_it, 1519000, 9375,
reck_it, 1520000, 7812,
reck_it, 1521000, 7812,
reck_it, 1522000, 9375,
reck_it, 1523000, 7812,
reck_it, 1524000, 9375,
reck_it, 1525000, 7812,
reck_it, 1526000, 9375,
reck_it, 1527000, 9375,
reck_it, 1528000, 7812,
reck_it, 1529000, 9375,
reck_it, 1530000, 7812,
reck_it, 1531000, 9375,
reck_it, 1532000, 7812,
reck_it, 1533000, 9375,
reck_it, 1534000, 9375,
reck_it, 1535000, 6250,
reck_it, 1536000, 9375,
reck_it, 1537000, 7812,
reck_it, 1538000, 9375,
reck_it, 1539000, 7812,
reck_it, 1540000, 9375,
reck_it, 1541000, 7812,
reck_it, 1542000, 9375,
reck_it, 1543000, 7812,
reck_it, 1544000, 7812,
reck_it, 1545000, 9375,
reck_it, 1546000, 7812,
reck_it, 1547000, 9375,
reck_it, 1548000, 7812,
reck_it, 1549000, 9375,
reck_it, 1550000, 7812,
reck_it, 1551000, 9375,
reck_it, 1552000, 7812,
reck_it, 1553000, 9375,
reck_it, 1554000, 9375,
reck_it, 1555000, 7812,
reck_it, 1556000, 9375,
reck_it, 1557000, 7812,
reck_it, 1558000, 9375,
reck_it, 1559000, 7812,
reck_it, 1560000, 9375,
reck_it, 1561000, 7812,
reck_it, 1562000, 9375,
reck_it, 1563000, 7812,
reck_it, 1564000, 9375,
reck_it, 1565000, 7812,
reck_it, 1566000, 9375,
reck_it, 1567000, 9375,
reck_it, 1568000, 7812,
reck_it, 1569000, 9375,
reck_it, 1570000, 7812,
reck_it, 1571000, 7812,
reck_it, 1572000, 7812,
reck_it, 1573000, 7812,
reck_it, 1574000, 9375,
reck_it, 1575000, 7812,
reck_it, 1576000, 9375,
reck_it, 1577000, 7812,
reck_it, 1578000, 9375,
reck_it, 1579000, 9375,
reck_it, 1580000, 9375,
reck_it, 1581000, 9375,
reck_it, 1582000, 7812,
reck_it, 1583000, 9375,
reck_it, 1584000, 7812,
reck_it, 1585000, 9375,
reck_it, 1586000, 9375,
reck_it, 1587000, 9375,
reck_it, 1588000, 7812,
reck_it, 1589000, 9375,
reck_it, 1590000, 9375,
reck_it, 1591000, 7812,
reck_it, 1592000, 9375,
reck_it, 1593000, 9375,
reck_it, 1594000, 7812,
reck_it, 1595000, 9375,
reck_it, 1596000, 7812,
reck_it, 1597000, 9375,
reck_it, 1598000, 7812,
reck_it, 1599000, 9375,
reck_it, 1600000, 9375,
reck_it, 1601000, 7812,
reck_it, 1602000, 9375,
reck_it, 1603000, 9375,
reck_it, 1604000, 7812,
reck_it, 1605000, 9375,
reck_it, 1606000, 7812,
reck_it, 1607000, 9375,
reck_it, 1608000, 9375,
reck_it, 1609000, 7812,
reck_it, 1610000, 9375,
reck_it, 1611000, 9375,
reck_it, 1612000, 9375,
reck_it, 1613000, 7812,
reck_it, 1614000, 7812,
reck_it, 1615000, 9375,
reck_it, 1616000, 7812,
reck_it, 1617000, 10937,
reck_it, 1618000, 9375,
reck_it, 1619000, 9375,
reck_it, 1620000, 9375,
reck_it, 1621000, 7812,
reck_it, 1622000, 9375,
reck_it, 1623000, 9375,
reck_it, 1624000, 7812,
reck_it, 1625000, 9375,
reck_it, 1626000, 9375,
reck_it, 1627000, 9375,
reck_it, 1628000, 7812,
reck_it, 1629000, 9375,
reck_it, 1630000, 9375,
reck_it, 1631000, 9375,
reck_it, 1632000, 7812,
reck_it, 1633000, 9375,
reck_it, 1634000, 9375,
reck_it, 1635000, 9375,
reck_it, 1636000, 7812,
reck_it, 1637000, 9375,
reck_it, 1638000, 9375,
reck_it, 1639000, 9375,
reck_it, 1640000, 9375,
reck_it, 1641000, 6250,
reck_it, 1642000, 9375,
reck_it, 1643000, 9375,
reck_it, 1644000, 9375,
reck_it, 1645000, 9375,
reck_it, 1646000, 9375,
reck_it, 1647000, 9375,
reck_it, 1648000, 7812,
reck_it, 1649000, 9375,
reck_it, 1650000, 9375,
reck_it, 1651000, 9375,
reck_it, 1652000, 9375,
reck_it, 1653000, 9375,
reck_it, 1654000, 9375,
reck_it, 1655000, 10937,
reck_it, 1656000, 9375,
reck_it, 1657000, 7812,
reck_it, 1658000, 9375,
reck_it, 1659000, 9375,
reck_it, 1660000, 9375,
reck_it, 1661000, 9375,
reck_it, 1662000, 9375,
reck_it, 1663000, 9375,
reck_it, 1664000, 9375,
reck_it, 1665000, 9375,
reck_it, 1666000, 7812,
reck_it, 1667000, 9375,
reck_it, 1668000, 9375,
reck_it, 1669000, 9375,
reck_it, 1670000, 9375,
reck_it, 1671000, 9375,
reck_it, 1672000, 9375,
reck_it, 1673000, 9375,
reck_it, 1674000, 9375,
reck_it, 1675000, 9375,
reck_it, 1676000, 9375,
reck_it, 1677000, 9375,
reck_it, 1678000, 7812,
reck_it, 1679000, 10937,
reck_it, 1680000, 9375,
reck_it, 1681000, 9375,
reck_it, 1682000, 9375,
reck_it, 1683000, 9375,
reck_it, 1684000, 9375,
reck_it, 1685000, 9375,
reck_it, 1686000, 9375,
reck_it, 1687000, 9375,
reck_it, 1688000, 9375,
reck_it, 1689000, 9375,
reck_it, 1690000, 9375,
reck_it, 1691000, 10937,
reck_it, 1692000, 9375,
reck_it, 1693000, 9375,
reck_it, 1694000, 9375,
reck_it, 1695000, 9375,
reck_it, 1696000, 9375,
reck_it, 1697000, 9375,
reck_it, 1698000, 7812,
reck_it, 1699000, 9375,
reck_it, 1700000, 7812,
reck_it, 1701000, 9375,
reck_it, 1702000, 9375,
reck_it, 1703000, 9375,
reck_it, 1704000, 9375,
reck_it, 1705000, 9375,
reck_it, 1706000, 7812,
reck_it, 1707000, 9375,
reck_it, 1708000, 9375,
reck_it, 1709000, 9375,
reck_it, 1710000, 9375,
reck_it, 1711000, 9375,
reck_it, 1712000, 9375,
reck_it, 1713000, 9375,
reck_it, 1714000, 9375,
reck_it, 1715000, 9375,
reck_it, 1716000, 9375,
reck_it, 1717000, 9375,
reck_it, 1718000, 9375,
reck_it, 1719000, 9375,
reck_it, 1720000, 9375,
reck_it, 1721000, 9375,
reck_it, 1722000, 9375,
reck_it, 1723000, 9375,
reck_it, 1724000, 9375,
reck_it, 1725000, 10937,
reck_it, 1726000, 9375,
reck_it, 1727000, 9375,
reck_it, 1728000, 9375,
reck_it, 1729000, 7812,
reck_it, 1730000, 9375,
reck_it, 1731000, 9375,
reck_it, 1732000, 9375,
reck_it, 1733000, 10937,
reck_it, 1734000, 9375,
reck_it, 1735000, 9375,
reck_it, 1736000, 7812,
reck_it, 1737000, 9375,
reck_it, 1738000, 9375,
reck_it, 1739000, 9375,
reck_it, 1740000, 9375,
reck_it, 1741000, 10937,
reck_it, 1742000, 9375,
reck_it, 1743000, 9375,
reck_it, 1744000, 9375,
reck_it, 1745000, 9375,
reck_it, 1746000, 9375,
reck_it, 1747000, 9375,
reck_it, 1748000, 9375,
reck_it, 1749000, 10937,
reck_it, 1750000, 9375,
reck_it, 1751000, 9375,
reck_it, 1752000, 9375,
reck_it, 1753000, 9375,
reck_it, 1754000, 10937,
reck_it, 1755000, 9375,
reck_it, 1756000, 9375,
reck_it, 1757000, 10937,
reck_it, 1758000, 9375,
reck_it, 1759000, 9375,
reck_it, 1760000, 9375,
reck_it, 1761000, 9375,
reck_it, 1762000, 10937,
reck_it, 1763000, 9375,
reck_it, 1764000, 9375,
reck_it, 1765000, 9375,
reck_it, 1766000, 10937,
reck_it, 1767000, 9375,
reck_it, 1768000, 9375,
reck_it, 1769000, 9375,
reck_it, 1770000, 10937,
reck_it, 1771000, 10937,
reck_it, 1772000, 9375,
reck_it, 1773000, 10937,
reck_it, 1774000, 7812,
reck_it, 1775000, 10937,
reck_it, 1776000, 9375,
reck_it, 1777000, 9375,
reck_it, 1778000, 10937,
reck_it, 1779000, 7812,
reck_it, 1780000, 9375,
reck_it, 1781000, 10937,
reck_it, 1782000, 9375,
reck_it, 1783000, 9375,
reck_it, 1784000, 9375,
reck_it, 1785000, 9375,
reck_it, 1786000, 10937,
reck_it, 1787000, 9375,
reck_it, 1788000, 9375,
reck_it, 1789000, 10937,
reck_it, 1790000, 9375,
reck_it, 1791000, 9375,
reck_it, 1792000, 10937,
reck_it, 1793000, 9375,
reck_it, 1794000, 9375,
reck_it, 1795000, 10937,
reck_it, 1796000, 9375,
reck_it, 1797000, 9375,
reck_it, 1798000, 10937,
reck_it, 1799000, 9375,
reck_it, 1800000, 9375,
reck_it, 1801000, 10937,
reck_it, 1802000, 9375,
reck_it, 1803000, 10937,
reck_it, 1804000, 9375,
reck_it, 1805000, 10937,
reck_it, 1806000, 9375,
reck_it, 1807000, 9375,
reck_it, 1808000, 9375,
reck_it, 1809000, 10937,
reck_it, 1810000, 9375,
reck_it, 1811000, 10937,
reck_it, 1812000, 9375,
reck_it, 1813000, 10937,
reck_it, 1814000, 9375,
reck_it, 1815000, 10937,
reck_it, 1816000, 7812,
reck_it, 1817000, 10937,
reck_it, 1818000, 10937,
reck_it, 1819000, 9375,
reck_it, 1820000, 10937,
reck_it, 1821000, 9375,
reck_it, 1822000, 10937,
reck_it, 1823000, 9375,
reck_it, 1824000, 9375,
reck_it, 1825000, 10937,
reck_it, 1826000, 9375,
reck_it, 1827000, 9375,
reck_it, 1828000, 9375,
reck_it, 1829000, 10937,
reck_it, 1830000, 9375,
reck_it, 1831000, 10937,
reck_it, 1832000, 9375,
reck_it, 1833000, 10937,
reck_it, 1834000, 9375,
reck_it, 1835000, 10937,
reck_it, 1836000, 9375,
reck_it, 1837000, 10937,
reck_it, 1838000, 10937,
reck_it, 1839000, 7812,
reck_it, 1840000, 10937,
reck_it, 1841000, 9375,
reck_it, 1842000, 10937,
reck_it, 1843000, 9375,
reck_it, 1844000, 9375,
reck_it, 1845000, 9375,
reck_it, 1846000, 10937,
reck_it, 1847000, 10937,
reck_it, 1848000, 9375,
reck_it, 1849000, 10937,
reck_it, 1850000, 9375,
reck_it, 1851000, 10937,
reck_it, 1852000, 9375,
reck_it, 1853000, 9375,
reck_it, 1854000, 9375,
reck_it, 1855000, 10937,
reck_it, 1856000, 10937,
reck_it, 1857000, 12500,
reck_it, 1858000, 9375,
reck_it, 1859000, 10937,
reck_it, 1860000, 12500,
reck_it, 1861000, 10937,
reck_it, 1862000, 10937,
reck_it, 1863000, 9375,
reck_it, 1864000, 12500,
reck_it, 1865000, 10937,
reck_it, 1866000, 10937,
reck_it, 1867000, 10937,
reck_it, 1868000, 9375,
reck_it, 1869000, 12500,
reck_it, 1870000, 10937,
reck_it, 1871000, 10937,
reck_it, 1872000, 10937,
reck_it, 1873000, 10937,
reck_it, 1874000, 10937,
reck_it, 1875000, 10937,
reck_it, 1876000, 10937,
reck_it, 1877000, 10937,
reck_it, 1878000, 10937,
reck_it, 1879000, 10937,
reck_it, 1880000, 9375,
reck_it, 1881000, 10937,
reck_it, 1882000, 9375,
reck_it, 1883000, 10937,
reck_it, 1884000, 10937,
reck_it, 1885000, 9375,
reck_it, 1886000, 10937,
reck_it, 1887000, 12500,
reck_it, 1888000, 10937,
reck_it, 1889000, 9375,
reck_it, 1890000, 10937,
reck_it, 1891000, 9375,
reck_it, 1892000, 10937,
reck_it, 1893000, 10937,
reck_it, 1894000, 10937,
reck_it, 1895000, 9375,
reck_it, 1896000, 10937,
reck_it, 1897000, 10937,
reck_it, 1898000, 9375,
reck_it, 1899000, 10937,
reck_it, 1900000, 10937,
reck_it, 1901000, 9375,
reck_it, 1902000, 10937,
reck_it, 1903000, 9375,
reck_it, 1904000, 9375,
reck_it, 1905000, 10937,
reck_it, 1906000, 10937,
reck_it, 1907000, 10937,
reck_it, 1908000, 9375,
reck_it, 1909000, 10937,
reck_it, 1910000, 10937,
reck_it, 1911000, 9375,
reck_it, 1912000, 9375,
reck_it, 1913000, 10937,
reck_it, 1914000, 10937,
reck_it, 1915000, 9375,
reck_it, 1916000, 10937,
reck_it, 1917000, 10937,
reck_it, 1918000, 10937,
reck_it, 1919000, 10937,
reck_it, 1920000, 9375,
reck_it, 1921000, 10937,
reck_it, 1922000, 10937,
reck_it, 1923000, 9375,
reck_it, 1924000, 9375,
reck_it, 1925000, 10937,
reck_it, 1926000, 10937,
reck_it, 1927000, 10937,
reck_it, 1928000, 10937,
reck_it, 1929000, 9375,
reck_it, 1930000, 10937,
reck_it, 1931000, 10937,
reck_it, 1932000, 10937,
reck_it, 1933000, 10937,
reck_it, 1934000, 9375,
reck_it, 1935000, 10937,
reck_it, 1936000, 10937,
reck_it, 1937000, 10937,
reck_it, 1938000, 10937,
reck_it, 1939000, 10937,
